date,swap_spread_10y
2016-08-10,-4.838971797360339
2016-08-11,-4.867242394959816
2016-08-12,-4.895157305973993
2016-08-15,-4.922475320061555
2016-08-16,-4.948966149743224
2016-08-17,-4.974415027217226
2016-08-18,-4.998626951837687
2016-08-19,-5.021430503706996
2016-08-22,-5.042681147568889
2016-08-23,-5.062263961409253
2016-08-24,-5.080095735676327
2016-08-25,-5.096126401595431
2016-08-26,-5.110339760430091
2016-08-29,-5.122753499468198
2016-08-30,-5.13341849471757
2016-08-31,-5.142417414500481
2016-09-01,-5.149862652063972
2016-09-02,-5.155893628699348
2016-09-05,-5.160673521427836
2016-09-06,-5.164385480814275
2016-09-07,-5.16722841469118
2016-09-08,-5.169412422311138
2016-09-09,-5.171153970524921
2016-09-12,-5.172670908866597
2016-09-13,-5.174177423811127
2016-09-14,-5.175879033887346
2016-09-15,-5.177967726751013
2016-09-16,-5.180617336758858
2016-09-19,-5.183979257084317
2016-09-20,-5.188178574065216
2016-09-21,-5.193310703396166
2016-09-22,-5.199438598130117
2016-09-23,-5.206590587421556
2016-09-26,-5.214758892742376
2016-09-27,-5.223898855167771
2016-09-28,-5.233928893518523
2016-09-29,-5.244731198926696
2016-09-30,-5.256153157040648
2016-10-03,-5.268009474881519
2016-10-04,-5.280084975583807
2016-10-05,-5.292138011165841
2016-10-06,-5.303904431336376
2016-10-07,-5.315102035388859
2016-10-10,-5.325435424678004
2016-10-11,-5.334601165201608
2016-10-12,-5.342293163579563
2016-10-13,-5.348208155353879
2016-10-14,-5.352051202114889
2016-10-17,-5.353541093536743
2016-10-18,-5.352415551990177
2016-10-19,-5.348436140962275
2016-10-20,-5.341392783983428
2016-10-21,-5.331107808036125
2016-10-24,-5.3174394343583815
2016-10-25,-5.300284649983698
2016-10-26,-5.279581405078608
2016-10-27,-5.255310093920824
2016-10-28,-5.2274942909595215
2016-10-31,-5.196200727550199
2016-11-01,-5.161538509387092
2016-11-02,-5.123657589086561
2016-11-03,-5.082746522525825
2016-11-04,-5.039029551139514
2016-11-07,-4.992763065159008
2016-11-08,-4.944231514497434
2016-11-09,-4.893742844413027
2016-11-10,-4.8416235420210425
2016-11-11,-4.788213386998135
2016-11-14,-4.733860005294027
2016-11-15,-4.678913328225878
2016-11-16,-4.623720060915411
2016-11-17,-4.568618263606646
2016-11-18,-4.513932146982183
2016-11-21,-4.459967178227825
2016-11-22,-4.407005588363598
2016-11-23,-4.355302363386527
2016-11-24,-4.3050817922133815
2016-11-25,-4.256534633455871
2016-11-28,-4.209815950920248
2016-11-29,-4.165043654636313
2016-11-30,-4.122297770439451
2016-12-01,-4.081620446925458
2016-12-02,-4.043016694245606
2016-12-05,-4.006455834988875
2016-12-06,-3.9718736335865423
2016-12-07,-3.9391750575396935
2016-12-08,-3.9082376115672686
2016-12-09,-3.87891517473963
2016-12-12,-3.8510422610130823
2016-12-13,-3.824438615501866
2016-12-14,-3.7989140524729863
2016-12-15,-3.7742734365474013
2016-12-16,-3.750321706026247
2016-12-19,-3.726868836681479
2016-12-20,-3.703734645766113
2016-12-21,-3.6807533393824086
2016-12-22,-3.657777711628911
2016-12-23,-3.6346829110251946
2016-12-26,-3.611369698447479
2016-12-27,-3.5877671310277344
2016-12-28,-3.5638346179716356
2016-12-29,-3.5395633068138492
2016-12-30,-3.514976772003557
2017-01-02,-3.490130991639299
2017-01-03,-3.4651136123761503
2017-01-04,-3.4400425167320554
2017-01-05,-3.415063720945945
2017-01-06,-3.3903486449154467
2017-01-09,-3.3660908083037504
2017-01-10,-3.3425020184087835
2017-01-11,-3.319808125606551
2017-01-12,-3.298244430914463
2017-01-13,-3.2780508372983808
2017-01-16,-3.2594668416291053
2017-01-17,-3.2427264675766425
2017-01-18,-3.228053241146298
2017-01-19,-3.2156553099805043
2017-01-20,-3.2057208049849146
2017-01-23,-3.198413538335175
2017-01-24,-3.1938691255685545
2017-01-25,-3.192191611385276
2017-01-26,-3.193450669134303
2017-01-27,-3.1976794329244043
2017-01-30,-3.2048730090981166
2017-01-31,-3.214987700670619
2017-02-01,-3.22794096452271
2017-02-02,-3.2436121069158093
2017-02-03,-3.2618437085439878
2017-02-06,-3.2824437561323783
2017-02-07,-3.305188443809867
2017-02-08,-3.3298255943953277
2017-02-09,-3.35607863859533
2017-02-10,-3.3836510791543692
2017-02-13,-3.4122313574405063
2017-02-14,-3.4414980319750716
2017-02-15,-3.471125172182879
2017-02-16,-3.5007878662692433
2017-02-17,-3.5301677397094013
2017-02-20,-3.5589583804126494
2017-02-21,-3.5868705682062707
2017-02-22,-3.6136372098442506
2017-02-23,-3.639017886214997
2017-02-24,-3.662802925694705
2017-02-27,-3.684816926529471
2017-02-28,-3.704921661557157
2017-03-01,-3.7230183102970225
2017-03-02,-3.7390489762161265
2017-03-03,-3.7529974605779914
2017-03-06,-3.764889278428786
2017-03-07,-3.774790916705279
2017-03-08,-3.7828083488777917
2017-03-09,-3.7890848346909953
2017-03-10,-3.793798047162399
2017-03-13,-3.797156581778928
2017-03-14,-3.7993959145496783
2017-03-15,-3.800773886000608
2017-03-16,-3.8015657971336796
2017-03-17,-3.8020592106458775
2017-03-20,-3.8025485561726216
2017-03-21,-3.803329641880526
2017-03-22,-3.804694176317573
2017-03-23,-3.806924404005744
2017-03-24,-3.8102879558407525
2017-03-27,-3.8150330109940622
2017-03-28,-3.8213838607802333
2017-03-29,-3.829536956979238
2017-03-30,-3.839657517545406
2017-03-31,-3.8518767516784562
2017-04-03,-3.866289754091308
2017-04-04,-3.8829541052212213
2017-04-05,-3.901889200349917
2017-04-06,-3.9230763163934377
2017-04-07,-3.9464594107702022
2017-04-10,-3.9719466325348862
2017-04-11,-3.9994125121539694
2017-04-12,-4.028700783163732
2017-04-13,-4.05962777674881
2017-04-14,-4.091986319246741
2017-04-17,-4.125550052934036
2017-04-18,-4.160078092371289
2017-04-19,-4.195319922232991
2017-04-20,-4.231020438046706
2017-04-21,-4.266925028701629
2017-04-24,-4.302784599007265
2017-04-25,-4.338360431999565
2017-04-26,-4.3734287940753305
2017-04-27,-4.407785191318779
2017-04-28,-4.441248192462555
2017-05-01,-4.47366274266091
2017-05-02,-4.504902902472009
2017-05-03,-4.534873957951006
2017-05-04,-4.563513860318294
2017-05-05,-4.590793967043328
2017-05-08,-4.616719070111399
2017-05-09,-4.64132671144529
2017-05-10,-4.664685799658896
2017-05-11,-4.686894556246739
2017-05-12,-4.708077832689277
2017-05-15,-4.728383852517173
2017-05-16,-4.747980443882333
2017-05-17,-4.767050838403263
2017-05-18,-4.785789120788065
2017-05-19,-4.8043954208169435
2017-05-22,-4.82307094455003
2017-05-23,-4.84201294501008
2017-05-24,-4.861409734006747
2017-05-25,-4.881435836190557
2017-05-26,-4.90224738386084
2017-05-29,-4.92397784655129
2017-05-30,-4.946734183066073
2017-05-31,-4.97059349556193
2017-06-01,-4.995600255623005
2017-06-02,-5.02176416124296
2017-06-05,-5.04905867142763
2017-06-06,-5.07742025199713
2017-06-07,-5.106748352355776
2017-06-08,-5.136906118778338
2017-06-09,-5.167721835409959
2017-06-12,-5.198991069973536
2017-06-13,-5.230479487398545
2017-06-14,-5.261926281498246
2017-06-15,-5.293048162683163
2017-06-16,-5.323543828743552
2017-06-19,-5.353098836176787
2017-06-20,-5.381390781564242
2017-06-21,-5.408094696270721
2017-06-22,-5.432888553372151
2017-06-23,-5.4554587832980825
2017-06-26,-5.475505694253819
2017-06-27,-5.492748695072237
2017-06-28,-5.50693122170678
2017-06-29,-5.5178252740480715
2017-06-30,-5.525235477021211
2017-07-03,-5.529002588858992
2017-07-04,-5.529006389875725
2017-07-05,-5.525167896785726
2017-07-06,-5.517450860392788
2017-07-07,-5.505862518075512
2017-07-10,-5.4904535866449
2017-07-11,-5.471317495581208
2017-07-12,-5.448588875087847
2017-07-13,-5.4224413275514545
2017-07-14,-5.393084524595842
2017-07-17,-5.360760684699856
2017-07-18,-5.325740498068239
2017-07-19,-5.288318575874217
2017-07-20,-5.248808509930395
2017-07-21,-5.20753763611942
2017-07-24,-5.164841600386058
2017-07-25,-5.121058829654356
2017-07-26,-5.0765250116183624
2017-07-27,-5.031567686932591
2017-07-28,-4.986501054909887
2017-07-31,-4.9416210894661585
2017-08-01,-4.897201055820009
2017-08-02,-4.8534875104836805
2017-08-03,-4.810696857524794
2017-08-04,-4.769012523122737
2017-08-07,-4.728582798304741
2017-08-08,-4.689519386658602
2017-08-09,-4.65189668003978
2017-08-10,-4.615751771086362
2017-08-11,-4.581085197003661
2017-08-14,-4.547862394860673
2017-08-15,-4.516015834829361
2017-08-16,-4.4854477846630445
2017-08-17,-4.456033646508823
2017-08-18,-4.427625796116178
2017-08-21,-4.400057844855
2017-08-22,-4.373149236878409
2017-08-23,-4.346710087414554
2017-08-24,-4.3205461636707465
2017-08-25,-4.2944639072690665
2017-08-28,-4.268275396553284
2017-08-29,-4.241803148524155
2017-08-30,-4.214884663543317
2017-08-31,-4.187376621229255
2017-09-01,-4.159158643047475
2017-09-04,-4.130136545831986
2017-09-05,-4.100245020694604
2017-09-06,-4.069449683283033
2017-09-07,-4.037748453911016
2017-09-08,-4.005172239459965
2017-09-11,-3.971784902877638
2017-09-12,-3.937682520303872
2017-09-13,-3.902991940057994
2017-09-14,-3.867868671648901
2017-09-15,-3.832494146343936
2017-09-18,-3.7970724033957737
2017-09-19,-3.761826267530085
2017-09-20,-3.7269930935159126
2017-09-21,-3.6928201623756505
2017-09-22,-3.659559820869206
2017-09-25,-3.6274644611699505
2017-09-26,-3.596781441032969
2017-09-27,-3.5677480461719355
2017-09-28,-3.540586595981783
2017-09-29,-3.5154997911790327
2017-10-02,-3.4926663974298857
2017-10-03,-3.472237352684542
2017-10-04,-3.454332377857248
2017-10-05,-3.439037160841425
2017-10-06,-3.426401172816425
2017-10-09,-3.4164361635987315
2017-10-10,-3.409115369655714
2017-10-11,-3.404373454587352
2017-10-12,-3.402107187660317
2017-10-13,-3.4021768516260567
2017-10-16,-3.4044083568494488
2017-10-17,-3.4085960249930576
2017-10-18,-3.4145059924136136
2017-10-19,-3.4218801712864892
2017-10-20,-3.4304406955170164
2017-10-23,-3.4398947689393076
2017-10-24,-3.449939825329764
2017-10-25,-3.460268903529675
2017-10-26,-3.470576136601652
2017-10-27,-3.4805622515241432
2017-10-30,-3.4899399755046785
2017-10-31,-3.498439246575581
2017-11-01,-3.505812129695893
2017-11-02,-3.5118373450522578
2017-11-03,-3.5163243225240586
2017-11-06,-3.5191167052147296
2017-11-07,-3.52009523537857
2017-11-08,-3.5191799677899125
2017-11-09,-3.516331768381898
2017-11-10,-3.5115530695788486
2017-11-13,-3.5048878678957576
2017-11-14,-3.496420963807262
2017-11-15,-3.4862764583173322
2017-11-16,-3.4746155348104018
2017-11-17,-3.461633568361357
2017-11-20,-3.4475566174623684
2017-11-21,-3.4326373648417055
2017-11-22,-3.4171505844775334
2017-11-23,-3.401388220845764
2017-11-24,-3.385654173713932
2017-11-27,-3.3702588872619614
2017-11-28,-3.3555138458704596
2017-11-29,-3.3417260805003424
2017-11-30,-3.3291927891641575
2017-12-01,-3.3181961725684745
2017-12-04,-3.3089985816372636
2017-12-05,-3.301838067393466
2017-12-06,-3.2969244157020956
2017-12-07,-3.2944357398200967
2017-12-08,-3.2945156927412125
2017-12-11,-3.2972713491833345
2017-12-12,-3.302771793976787
2017-12-13,-3.311047439831006
2017-12-14,-3.322090083251546
2017-12-15,-3.3358536930265417
2017-12-18,-3.352255911480587
2017-12-19,-3.3711802348816193
2017-12-20,-3.392478826250617
2017-12-21,-3.4159759016214624
2017-12-22,-3.441471619763914
2017-12-25,-3.4687463957335853
2017-12-26,-3.497565550533057
2017-12-27,-3.5276842028167072
2017-12-28,-3.558852304069836
2017-12-29,-3.590819716127643
2018-01-01,-3.6233412293195206
2018-01-02,-3.656181420940783
2018-01-03,-3.6891192571360274
2018-01-04,-3.721952346561267
2018-01-05,-3.7545007612700623
2018-01-08,-3.7866103490030403
2018-01-09,-3.818155471279516
2018-01-10,-3.8490411131935076
2018-01-11,-3.879204323378999
2018-01-12,-3.908614955984545
2018-01-15,-3.937275700423642
2018-01-16,-3.9652213988712908
2018-01-17,-3.992517665682032
2018-01-18,-4.019258836830455
2018-01-19,-4.045565290851047
2018-01-22,-4.0715801953167325
2018-01-23,-4.0974657443995115
2018-01-24,-4.1233989632759025
2018-01-25,-4.149567163874946
2018-01-26,-4.176163143544593
2018-01-29,-4.203380223495735
2018-01-30,-4.231407227266419
2018-01-31,-4.2604235008648565
2018-02-01,-4.2905940756716445
2018-02-02,-4.322065072616405
2018-02-05,-4.354959441643303
2018-02-06,-4.389373124128816
2018-02-07,-4.425371717836627
2018-02-08,-4.46298771434586
2018-02-09,-4.502218367856196
2018-02-12,-4.5430242420708336
2018-02-13,-4.585328468724844
2018-02-14,-4.6290167375141955
2018-02-15,-4.673938022961114
2018-02-16,-4.719906039399875
2018-02-19,-4.76670140106289
2018-02-20,-4.814074450466593
2018-02-21,-4.861748705210318
2018-02-22,-4.909424861160092
2018-02-23,-4.956785279035569
2018-02-26,-5.003498871860225
2018-02-27,-5.0492263027632065
2018-02-28,-5.093625396390122
2018-03-01,-5.1363566628117
2018-03-02,-5.177088830400072
2018-03-05,-5.215504283720783
2018-03-06,-5.2513043040730905
2018-03-07,-5.284214013872543
2018-03-08,-5.313986931540955
2018-03-09,-5.340409050842623
2018-03-12,-5.363302367544245
2018-03-13,-5.382527786705079
2018-03-14,-5.397987355622986
2018-03-15,-5.409625780244431
2018-03-16,-5.417431196444817
2018-03-19,-5.421435181736926
2018-03-20,-5.421712007395951
2018-03-21,-5.4183771454202505
2018-03-22,-5.411585058898241
2018-03-23,-5.401526317950542
2018-03-26,-5.388424096198655
2018-03-27,-5.372530114430881
2018-03-28,-5.354120108565379
2018-03-29,-5.33348890794868
2018-03-30,-5.310945217302618
2018-04-02,-5.2868062011031265
2018-04-03,-5.261391972736428
2018-04-04,-5.235020092362877
2018-04-05,-5.2080001769972295
2018-04-06,-5.180628723894983
2018-04-09,-5.15318424396678
2018-04-10,-5.125922795712024
2018-04-11,-5.099074002190804
2018-04-12,-5.072837623996752
2018-04-13,-5.047380750238726
2018-04-16,-5.02283565739945
2018-04-17,-4.999298372852715
2018-04-18,-4.976827966041054
2018-04-19,-4.955446576111997
2018-04-20,-4.935140170459982
2018-04-23,-4.915860014401525
2018-04-24,-4.897524818400183
2018-04-25,-4.880023516124234
2018-04-26,-4.863218614418186
2018-04-27,-4.846950045237469
2018-04-30,-4.831039439947022
2018-05-01,-4.815294738306891
2018-05-02,-4.799515038117504
2018-05-03,-4.783495586996688
2018-05-04,-4.767032815196785
2018-05-07,-4.749929307791628
2018-05-08,-4.731998615980555
2018-05-09,-4.713069810640481
2018-05-10,-4.692991686540654
2018-05-11,-4.671636532714344
2018-05-14,-4.648903393216473
2018-05-15,-4.624720752716885
2018-05-16,-4.599048592883377
2018-05-17,-4.571879778071929
2018-05-18,-4.543240742217999
2018-05-21,-4.513191462749443
2018-05-22,-4.48182472154669
2018-05-23,-4.449264667181344
2018-05-24,-4.415664706590463
2018-05-25,-4.381204767720478
2018-05-28,-4.346087987237704
2018-05-29,-4.310536888906634
2018-05-30,-4.274789128457459
2018-05-31,-4.239092889499003
2018-06-01,-4.203702022112024
2018-06-04,-4.168871021041756
2018-06-05,-4.134849943791017
2018-06-06,-4.101879370332843
2018-06-07,-4.070185505582115
2018-06-08,-4.039975523201313
2018-06-11,-4.011433244814374
2018-06-12,-3.9847152423514234
2018-06-13,-3.9599474431686468
2018-06-14,-3.9372223079385895
2018-06-15,-3.916596640272836
2018-06-18,-3.8980900748370684
2018-06-19,-3.88168427758342
2018-06-20,-3.867322877913294
2018-06-21,-3.8549121383632645
2018-06-22,-3.844322353054534
2018-06-25,-3.835389951941487
2018-06-26,-3.8279202741143523
2018-06-27,-3.8216909603229743
2018-06-28,-3.8164559027476814
2018-06-29,-3.811949679087826
2018-07-02,-3.807892388480147
2018-07-03,-3.8039947987860927
2018-07-04,-3.799963708555302
2018-07-05,-3.7955074226029355
2018-07-06,-3.7903412377182697
2018-07-09,-3.784192834599382
2018-07-10,-3.776807473691574
2018-07-11,-3.767952896167862
2018-07-12,-3.7574238367593757
2018-07-13,-3.745046062416084
2018-07-16,-3.730679859715344
2018-07-17,-3.7142229043636674
2018-07-18,-3.695612457854563
2018-07-19,-3.6748268491264007
2018-07-20,-3.6518862126609193
2018-07-23,-3.626852468612836
2018-07-24,-3.5998285449904563
2018-07-25,-3.570956856335617
2018-07-26,-3.54041706750156
2018-07-27,-3.5084231847240055
2018-07-30,-3.4752200289611577
2018-07-31,-3.4410791581963927
2018-08-01,-3.4062943158243315
2018-08-02,-3.3711764911781685
2018-08-03,-3.3360486855286733
2018-08-06,-3.3012404823539936
2018-08-07,-3.2670825242397634
2018-08-08,-3.2339010003519837
2018-08-09,-3.202012248001421
2018-08-10,-3.1717175693978246
2018-08-13,-3.143298360322523
2018-08-14,-3.1170116412148783
2018-08-15,-3.0930860731949856
2018-08-16,-3.0717185319858653
2018-08-17,-3.053071301742067
2018-08-20,-3.0372699386503066
2018-08-21,-3.0244018410787747
2018-08-22,-3.0145155492705475
2018-08-23,-3.0076207833709483
2018-08-24,-3.0036892142254987
2018-08-27,-3.0026559471640257
2018-08-28,-3.0044216851736394
2018-08-29,-3.008855524727551
2018-08-30,-3.0157983253335496
2018-08-31,-3.0250665828319745
2018-09-03,-3.0364567268229314
2018-09-04,-3.0497497545229892
2018-09-05,-3.0647161069994717
2018-09-06,-3.0811206892282565
2018-09-07,-3.098727932855364
2018-09-10,-3.1173067999627158
2018-09-11,-3.1366356275540195
2018-09-12,-3.1565067158588938
2018-09-13,-3.176730568835957
2018-09-14,-3.197139702332819
2018-09-17,-3.2175919440950596
2018-09-18,-3.2379731600350805
2018-09-19,-3.2581993526745983
2018-09-20,-3.278218090237098
2018-09-21,-3.2980092382408874
2018-09-24,-3.317584979369354
2018-09-25,-3.336989121598936
2018-09-26,-3.356295708768922
2018-09-27,-3.375606961703096
2018-09-28,-3.3950505913682245
2018-10-01,-3.4147765381162856
2018-10-02,-3.4349532025612683
2018-10-03,-3.4557632438596197
2018-10-04,-3.4773990298980872
2018-10-05,-3.5000578309705883
2018-10-08,-3.5239368538079847
2018-10-09,-3.549228216207649
2018-10-10,-3.576113963925561
2018-10-11,-3.6047612309141397
2018-10-12,-3.6353176414238986
2018-10-15,-3.667907047985437
2018-10-16,-3.7026256929363237
2018-10-17,-3.739538873079107
2018-10-18,-3.778678177406566
2018-10-19,-3.8200393567974285
2018-10-22,-3.86358087238308
2018-10-23,-3.9092231561508552
2018-10-24,-3.9568486035373414
2018-10-25,-4.006302303544812
2018-10-26,-4.0573934975616455
2018-10-29,-4.109897743862426
2018-10-30,-4.163559750983776
2018-10-31,-4.218096830082972
2018-11-01,-4.273202904246976
2018-11-02,-4.328553001763216
2018-11-05,-4.38380815080594
2018-11-06,-4.438620585019528
2018-11-07,-4.4926391632482385
2018-11-08,-4.545514902292799
2018-11-09,-4.596906519155622
2018-11-12,-4.646485878812811
2018-11-13,-4.693943245135842
2018-11-14,-4.738992236147234
2018-11-15,-4.781374390263821
2018-11-16,-4.820863257455843
2018-11-19,-4.8572679381874515
2018-11-20,-4.890436003432804
2018-11-21,-4.920255740781393
2018-11-22,-4.946657684427198
2018-11-23,-4.969615400434745
2018-11-26,-4.989145512826266
2018-11-27,-5.005306970464007
2018-11-28,-5.018199569132326
2018-11-29,-5.027961757375174
2018-11-30,-5.034767768242565
2018-12-03,-5.038824131882086
2018-12-04,-5.040365635629839
2018-12-05,-5.039650808684775
2018-12-06,-5.036957017388223
2018-12-07,-5.032575264404605
2018-12-10,-5.026804790570103
2018-12-11,-5.019947581737288
2018-12-12,-5.0123028845286495
2018-12-13,-5.004161834490118
2018-12-14,-4.9958022977163825
2018-12-17,-4.987484022652034
2018-12-18,-4.979444192541383
2018-12-19,-4.971893461028055
2018-12-20,-4.965012543848398
2018-12-21,-4.958949428608034
2018-12-24,-4.953817252491471
2018-12-25,-4.949692884667461
2018-12-26,-4.946616236373458
2018-12-27,-4.944590307458788
2018-12-28,-4.943581963814676
2018-12-31,-4.943523425900314
2019-01-01,-4.944314434762818
2019-01-02,-4.945825048815391
2019-01-03,-4.947899012436466
2019-01-04,-4.950357626420663
2019-01-07,-4.953004040664097
2019-01-08,-4.955627881388957
2019-01-09,-4.9580101188620125
2019-01-10,-4.959928077061334
2019-01-11,-4.961160484181872
2019-01-14,-4.961492462292237
2019-01-15,-4.960720355872586
2019-01-16,-4.958656302347599
2019-01-17,-4.95513245301262
2019-01-18,-4.9500047598303345
2019-01-21,-4.943156252311178
2019-01-22,-4.9344997389110095
2019-01-23,-4.92397987888465
2019-01-24,-4.911574583097558
2019-01-25,-4.8972957156743355
2019-01-28,-4.881189082290286
2019-01-29,-4.863333705117502
2019-01-30,-4.843840398642531
2019-01-31,-4.822849674499822
2019-02-01,-4.80052901684178
2019-02-04,-4.777069582329721
2019-02-05,-4.752682390335112
2019-02-06,-4.727594079160428
2019-02-07,-4.702042312824939
2019-02-08,-4.676270930039731
2019-02-11,-4.650524932280094
2019-02-12,-4.625045411247422
2019-02-13,-4.600064517430013
2019-02-14,-4.5758005708935245
2019-02-15,-4.552453412868183
2019-02-18,-4.530200092198881
2019-02-19,-4.509190974373705
2019-02-20,-4.489546352768977
2019-02-21,-4.471353632099493
2019-02-22,-4.454665143030878
2019-02-25,-4.43949663470887
2019-02-26,-4.425826478826249
2019-02-27,-4.413595605036635
2019-02-28,-4.402708173304827
2019-03-01,-4.393032974431085
2019-03-04,-4.384405535783399
2019-03-05,-4.376630895490899
2019-03-06,-4.369486995264523
2019-03-07,-4.362728629871021
2019-03-08,-4.356091880330664
2019-03-11,-4.349298948351941
2019-03-12,-4.342063301544129
2019-03-13,-4.334095032716227
2019-03-14,-4.325106332203264
2019-03-15,-4.314816969740546
2019-03-18,-4.302959681983885
2019-03-19,-4.289285363358441
2019-03-20,-4.273567961479258
2019-03-21,-4.255608983856537
2019-03-22,-4.235241529872492
2019-03-25,-4.212333770953693
2019-03-26,-4.186791812291379
2019-03-27,-4.158561881180504
2019-03-28,-4.127631799829368
2019-03-29,-4.094031714089403
2019-04-01,-4.057834063704861
2019-04-02,-4.0191527941117515
2019-04-03,-3.9781418242449735
2019-04-04,-3.934992798962761
2019-04-05,-3.8899321682948202
2019-04-08,-3.843217648501995
2019-04-09,-3.7951341316527323
2019-04-10,-3.745989120849962
2019-04-11,-3.6961077771794435
2019-04-12,-3.6458276717227966
2019-04-15,-3.5954933414486927
2019-04-16,-3.5454507513557694
2019-04-17,-3.4960417668239616
2019-04-18,-3.447598739708533
2019-04-19,-3.40043930928986
2019-04-22,-3.3548615148231367
2019-04-23,-3.311139310199967
2019-04-24,-3.269518563259636
2019-04-25,-3.230213612730369
2019-04-26,-3.1934044448241288
2019-04-29,-3.1592345393673935
2019-04-30,-3.127809422261964
2019-05-01,-3.099195947288835
2019-05-02,-3.073422316062114
2019-05-03,-3.05047883058814
2019-05-06,-3.0303193586628243
2019-05-07,-3.0128634785283346
2019-05-08,-2.9979992560743427
2019-05-09,-2.985586595665954
2019-05-10,-2.9754610946467164
2019-05-13,-2.9674383219149547
2019-05-14,-2.961318432892297
2019-05-15,-2.9568910268511233
2019-05-16,-2.9539401480655205
2019-05-17,-2.952249329684716
2019-05-20,-2.9516065786479744
2019-05-21,-2.9518092013754305
2019-05-22,-2.9526683733517824
2019-05-23,-2.954013361001725
2019-05-24,-2.9556953113336726
2019-05-27,-2.957590533562038
2019-05-28,-2.959603207137062
2019-05-29,-2.9616674621141366
2019-05-30,-2.9637487903565063
2019-05-31,-2.965844759439849
2019-06-03,-2.9679850150527916
2019-06-04,-2.9702305718909625
2019-06-05,-2.9726724072458492
2019-06-06,-2.9754293854151883
2019-06-07,-2.978645554436282
2019-06-10,-2.982486869205626
2019-06-11,-2.987137406551202
2019-06-12,-2.992795148042395
2019-06-13,-2.9996674150565066
2019-06-14,-3.0079660476983108
2019-06-17,-3.01790242445119
2019-06-18,-3.029682422820878
2019-06-19,-3.043501422648424
2019-06-20,-3.0595394531888203
2019-06-21,-3.077956582486659
2019-06-24,-3.0988886430774674
2019-06-25,-3.12244338169189
2019-06-26,-3.148697112560201
2019-06-27,-3.1776919442646787
2019-06-28,-3.2094336390537666
2019-07-01,-3.243890151328793
2019-07-02,-3.2809908788785007
2019-07-03,-3.320626646624216
2019-07-04,-3.3626504284174694
2019-07-05,-3.4068787980788224
2019-07-08,-3.453094086661986
2019-07-09,-3.5010472091455496
2019-07-10,-3.5504611106666855
2019-07-11,-3.6010347702701235
2019-07-12,-3.6524476891892284
2019-07-15,-3.704364781118173
2019-07-16,-3.756441573960764
2019-07-17,-3.808329626308947
2019-07-18,-3.8596820575352764
2019-07-19,-3.910159087963133
2019-07-22,-3.95943348515494
2019-07-23,-4.007195813943353
2019-07-24,-4.053159391389732
2019-07-25,-4.097064853324509
2019-07-26,-4.138684246397075
2019-07-29,-4.177824568499704
2019-07-30,-4.214330690858798
2019-07-31,-4.248087606804535
2019-08-01,-4.279021965010915
2019-08-02,-4.307102858596514
2019-08-05,-4.3323418556258195
2019-08-06,-4.354792270981174
2019-08-07,-4.374547694004972
2019-08-08,-4.391739800462062
2019-08-09,-4.4065354909701995
2019-08-12,-4.419133410827791
2019-08-13,-4.429759917886173
2019-08-14,-4.438664575542889
2019-08-15,-4.446115256869311
2019-08-16,-4.4523929531601665
2019-08-19,-4.457786385662136
2019-08-20,-4.462586522800041
2019-08-21,-4.467081106803333
2019-08-22,-4.471549293212982
2019-08-23,-4.476256504329621
2019-08-26,-4.481449593295241
2019-08-27,-4.487352409269108
2019-08-28,-4.494161846186475
2019-08-29,-4.502044448031166
2019-08-30,-4.51113363259797
2019-09-02,-4.521527583580821
2019-09-03,-4.533287847735508
2019-09-04,-4.546438660085541
2019-09-05,-4.560967005935714
2019-09-06,-4.576823414106698
2019-09-09,-4.593923461583748
2019-09-10,-4.612149955961776
2019-09-11,-4.631355748934796
2019-09-12,-4.651367121876009
2019-09-13,-4.671987673522639
2019-09-16,-4.693002630131065
2019-09-17,-4.714183490389818
2019-09-18,-4.735292911027777
2019-09-19,-4.75608973455422
2019-09-20,-4.77633405800328
2019-09-23,-4.795792240977492
2019-09-24,-4.8142417527019425
2019-09-25,-4.831475761184852
2019-09-26,-4.847307372864258
2019-09-27,-4.861573438199645
2019-09-30,-4.874137847403202
2019-10-01,-4.884894250725748
2019-10-02,-4.893768149217051
2019-10-03,-4.900718314444346
2019-10-04,-4.905737509029028
2019-10-07,-4.908852493789077
2019-10-08,-4.910123321480142
2019-10-09,-4.909641931333692
2019-10-10,-4.907530072518105
2019-10-11,-4.903936598024966
2019-10-14,-4.899034183046793
2019-10-15,-4.893015533417175
2019-10-16,-4.886089159904931
2019-10-17,-4.878474802889581
2019-10-18,-4.8703985990248215
2019-10-21,-4.862088086780707
2019-10-22,-4.853767151139451
2019-10-23,-4.845651009137127
2019-10-24,-4.837941337365485
2019-10-25,-4.83082163998418
2019-10-28,-4.8244529512935825
2019-10-29,-4.818969960567822
2019-10-30,-4.814477638770252
2019-10-31,-4.8110484371251285
2019-11-01,-4.808720116487208
2019-11-04,-4.807494254249718
2019-11-05,-4.80733546239706
2019-11-06,-4.808171336497827
2019-11-07,-4.809893141214188
2019-11-08,-4.812357223552381
2019-11-11,-4.815387130875416
2019-11-12,-4.818776396919377
2019-11-13,-4.822291945967485
2019-11-14,-4.825678053196965
2019-11-15,-4.828660788258364
2019-11-18,-4.830952859590285
2019-11-19,-4.832258769000541
2019-11-20,-4.83228017981338
2019-11-21,-4.830721397514664
2019-11-22,-4.82729485940741
