date,CIP_basis_USDJPY,CIP_basis_EURUSD
2017-06-21,-12.598150078745146,-8.977301259784921
2017-06-22,-12.643705909631045,-8.981876545303788
2017-06-23,-12.68805125888231,-8.984567248704357
2017-06-26,-12.73087379241333,-8.985089624436299
2017-06-27,-12.77187929507556,-8.98317856910643
2017-06-28,-12.810796604910351,-8.978592535256286
2017-06-29,-12.84738215868651,-8.971118056014395
2017-06-30,-12.881424062674418,-8.960573794590164
2017-07-03,-12.912745611545763,-8.946814041513841
2017-07-04,-12.94120818871625,-8.92973159295591
2017-07-05,-12.96671349316743,-8.909259955177717
2017-07-06,-12.9892050505647,-8.885374832947223
2017-07-07,-13.008668980086613,-8.858094873351233
2017-07-10,-13.025134002530962,-8.827481650586535
2017-07-11,-13.038670689692646,-8.793638891742425
2017-07-12,-13.049389969438772,-8.756710958016981
2017-07-13,-13.057440915056322,-8.716880609960219
2017-07-14,-13.063007861045675,-8.674366098935415
2017-07-17,-13.066306900314759,-8.629417639771049
2017-07-18,-13.067581829446848,-8.58231333129473
2017-07-19,-13.067099619143525,-8.533354601869176
2017-07-20,-13.065145495881888,-8.48286126598737
2017-07-21,-13.062017728098498,-8.431166285258657
2017-07-24,-13.05802221568268,-8.37861033258669
2017-07-25,-13.053466985122498,-8.325536261901604
2017-07-26,-13.048656694230809,-8.27228358739308
2017-07-27,-13.043887249956319,-8.21918307576792
2017-07-28,-13.039440640364614,-8.166551552636438
2017-07-31,-13.035580077505657,-8.114687019763526
2017-08-01,-13.032545541652091,-8.06386417368779
2017-08-02,-13.030549809420457,-8.014330408240095
2017-08-03,-13.02977503872954,-7.966302373935393
2017-08-04,-13.030369972594476,-7.919963156255278
2017-08-07,-13.032447811615029,-7.875460122699387
2017-08-08,-13.036084791928637,-7.832903475395186
2017-08-09,-13.041319491618511,-7.792365532275724
2017-08-10,-13.048152874362321,-7.753880745630159
2017-08-11,-13.056549064755336,-7.717446452479704
2017-08-14,-13.066436835521264,-7.683024337011444
2017-08-15,-13.077711773012595,-7.650542571490565
2017-08-16,-13.090239074267352,-7.61989858893671
2017-08-17,-13.103856916687183,-7.590962428647869
2017-08-18,-13.118380330368524,-7.563580584622188
2017-08-21,-13.133605493469817,-7.537580277278701
2017-08-22,-13.149314362918934,-7.512774060799608
2017-08-23,-13.165279546414157,-7.4889646720649425
2017-08-24,-13.181269317170612,-7.465950022649534
2017-08-25,-13.197052670299637,-7.44352823278722
2017-08-28,-13.212404319129448,-7.421502605627734
2017-08-29,-13.227109531192157,-7.3996864415284875
2017-08-30,-13.240968706985369,-7.377907595506286
2017-08-31,-13.253801609899952,-7.356012686256792
2017-09-01,-13.265451162783972,-7.333870872228131
2017-09-04,-13.275786735347655,-7.311377118969431
2017-09-05,-13.284706856834154,-7.288454892194311
2017-09-06,-13.292141299884596,-7.265058222503513
2017-09-07,-13.298052494089202,-7.241173100273028
2017-09-08,-13.302436241091742,-7.216818172589633
2017-09-11,-13.305321717041261,-7.192044728042111
2017-09-12,-13.306770762389618,-7.1669359693804005
2017-09-13,-13.306876473238123,-7.141605588259366
2017-09-14,-13.305761122362997,-7.116195670210214
2017-09-15,-13.303573451425216,-7.090873971357477
2017-09-18,-13.300485388433192,-7.065830620962473
2017-09-19,-13.296688256030851,-7.041274315377599
2017-09-20,-13.292388546403325,-7.01742807921492
2017-09-21,-13.287803347327417,-6.994524678267381
2017-09-22,-13.283155510972541,-6.972801775798698
2017-09-25,-13.278668662340989,-6.952496929100811
2017-09-26,-13.274562147619786,-6.933842526600885
2017-09-27,-13.271046024132955,-6.917060767215616
2017-09-28,-13.268316193004008,-6.9023587830713495
2017-09-29,-13.266549773073965,-6.889924004143483
2017-10-02,-13.265900810118977,-6.879919858866813
2017-10-03,-13.266496409060554,-6.872481898416946
2017-10-04,-13.268433368782981,-6.867714424284049
2017-10-05,-13.271775389523304,-6.86568768911042
2017-10-06,-13.276550911766615,-6.866435729730125
2017-10-09,-13.282751633376973,-6.869954879146239
2017-10-10,-13.290331738559734,-6.876202991045924
2017-10-11,-13.29920785843945,-6.8850993966415315
2017-10-12,-13.309259768817144,-6.8965255994050585
2017-10-13,-13.320331816318799,-6.910326698910701
2017-10-16,-13.332235049942533,-6.926313520795409
2017-10-17,-13.34475002123153,-6.944265416066307
2017-10-18,-13.35763020321176,-6.963933679895472
2017-10-19,-13.370605966093944,-6.985045527902127
2017-10-20,-13.383389036782964,-7.007308556965817
2017-10-23,-13.395677359680679,-7.030415608056099
2017-10-24,-13.40716026829551,-7.054049940591312
2017-10-25,-13.417523870940334,-7.077890621606539
2017-10-26,-13.426456549431466,-7.101618028641528
2017-10-27,-13.433654467282048,-7.1249193628394245
2017-10-30,-13.438826983460364,-7.147494068323808
2017-10-31,-13.44170186936776,-7.169059055505036
2017-11-01,-13.44203023025198,-7.189353629527628
2017-11-02,-13.439591037741344,-7.208144030539469
2017-11-03,-13.434195187459132,-7.2252274997368815
2017-11-06,-13.425689004614915,-7.240435794076758
2017-11-07,-13.413957130898183,-7.2536380829745815
2017-11-08,-13.398924737717891,-7.264743172025448
2017-11-09,-13.380559023613303,-7.273701011565995
2017-11-10,-13.358869967258984,-7.280503461492309
2017-11-13,-13.333910321637577,-7.285184297899111
2017-11-14,-13.305774849383605,-7.287818461534804
2017-11-15,-13.274598813731771,-7.288520562496257
2017-11-16,-13.240555753653464,-7.287442669737466
2017-11-17,-13.20385458536299,-7.284771427563307
2017-11-20,-13.164736085156767,-7.280724554060678
2017-11-21,-13.12346882026658,-7.2755467881372695
2017-11-22,-13.080344604837341,-7.269505362266283
2017-11-23,-13.035673567076335,-7.262885086972365
2017-11-24,-12.989778920895244,-7.255983140367334
2017-11-27,-12.94299154083606,-7.249103661513699
2017-11-28,-12.89564444263252,-7.2425522499544135
2017-11-29,-12.848067273343124,-7.23663047533106
2017-11-30,-12.800580914569252,-7.231630500589577
2017-12-01,-12.753492299851652,-7.227829919852496
2017-12-04,-12.707089542970413,-7.225486907667664
2017-12-05,-12.661637467641535,-7.22483577011108
2017-12-06,-12.617373621130074,-7.226082980248518
2017-12-07,-12.574504844743291,-7.229403770902844
2017-12-08,-12.533204463210277,-7.234939346717514
2017-12-11,-12.49361014281517,-7.242794765366489
2017-12-12,-12.455822455063025,-7.2530375246726155
2017-12-13,-12.419904168876663,-7.2656968786155876
2017-12-14,-12.385880280118613,-7.280763891006024
2017-12-15,-12.353738772880158,-7.298192221249719
2017-12-18,-12.323432092758868,-7.31789962240554
2017-12-19,-12.294879298534633,-7.339770117928494
2017-12-20,-12.267968845519276,-7.363656810354506
2017-12-21,-12.242561941652314,-7.389385262980902
2017-12-22,-12.218496406383087,-7.416757384563418
2017-12-25,-12.195590952729539,-7.445555737401393
2017-12-26,-12.173649804825951,-7.475548181103767
2017-12-27,-12.152467556920504,-7.5064927579773
2017-12-28,-12.131834175282178,-7.538142721477123
2017-12-29,-12.111540041911974,-7.570251606594685
2018-01-01,-12.091380938374293,-7.60257824047903
2018-01-02,-12.071162869480611,-7.6348915930038626
2018-01-03,-12.050706629941155,-7.666975370375819
2018-01-04,-12.029852022383045,-7.698632260162315
2018-01-05,-12.008461642211767,-7.7296877431960915
2018-01-08,-11.986424153528061,-7.759993396547724
2018-01-09,-11.963656990531202,-7.789429621977465
2018-01-10,-11.940108430344132,-7.817907745781449
2018-01-11,-11.915758995758464,-7.845371448510003
2018-01-12,-11.890622159773041,-7.871797496411734
2018-01-15,-11.864744337726046,-7.897195760383378
2018-01-16,-11.838204167025399,-7.921608522409741
2018-01-17,-11.811111088686392,-7.945109083683101
2018-01-18,-11.78360325881219,-7.967799702517644
2018-01-19,-11.755844831528304,-7.989808903550061
2018-01-22,-11.728022667444746,-8.011288212280856
2018-01-23,-11.700342533223967,-8.032408380514326
2018-01-24,-11.67302486805162,-8.053355178475318
2018-01-25,-11.646300201542335,-8.074324838115666
2018-01-26,-11.62040431469105,-8.095519239201561
2018-01-29,-11.59557324076321,-8.117140935056574
2018-01-30,-11.572038206400492,-8.139388118218395
2018-01-31,-11.55002061463529,-8.162449627683767
2018-02-01,-11.52972717092758,-8.186500098837463
2018-02-02,-11.51134525077352,-8.211695354596502
2018-02-05,-11.495038602933507,-8.23816813179962
2018-02-06,-11.480943475976087,-8.266024230521262
2018-02-07,-11.469165247755766,-8.295339165910672
2018-02-08,-11.459775627793142,-8.326155392508076
2018-02-09,-11.452810491492947,-8.358480159956848
2018-02-12,-11.448268392933194,-8.39228404682872
2018-02-13,-11.446109789823705,-8.427500206144593
2018-02-14,-11.446257000420436,-8.464024342361856
2018-02-15,-11.448594897961613,-8.501715425379114
2018-02-16,-11.452972333839476,-8.54039713275749
2018-02-19,-11.459204266516837,-8.5798599971533
2018-02-20,-11.467074559416893,-8.619864222176627
2018-02-21,-11.476339397927028,-8.66014311680313
2018-02-22,-11.486731263516722,-8.700407086325912
2018-02-23,-11.497963392014107,-8.740348106879468
2018-02-26,-11.509734633527628,-8.779644601009972
2018-02-27,-11.521734623526662,-8.817966623793792
2018-02-28,-11.533649168363105,-8.85498126277514
2018-03-01,-11.545165744146729,-8.890358150624726
2018-03-02,-11.555979005467421,-8.923774987002036
2018-03-05,-11.565796200034658,-8.95492296568195
2018-03-06,-11.574342386888437,-8.983512004590274
2018-03-07,-11.58136535939644,-9.009275679954168
2018-03-08,-11.586640179722327,-9.031975771244019
2018-03-09,-11.589973238723102,-9.051406330856695
2018-03-12,-11.591205764171132,-9.06739720142845
2018-03-13,-11.590216710624512,-9.079816914094389
2018-03-14,-11.58692497598773,-9.08857491273001
2018-03-15,-11.581290902586087,-9.093623061992542
2018-03-16,-11.573317034174513,-9.09495641057755
2018-03-19,-11.563048114452101,-9.092613195257263
2018-03-20,-11.550570327083161,-9.086674085697416
2018-03-21,-11.536009791655344,-9.077260684479464
2018-03-22,-11.519530344155795,-9.064533310906077
2018-03-23,-11.501330644143705,-9.048688110765788
2018-03-26,-11.481640663578977,-9.02995354701456
2018-03-27,-11.460717623985085,-9.008586338050932
2018-03-28,-11.438841459052263,-8.984866920690072
2018-03-29,-11.416309888724621,-8.95909452388003
2018-03-30,-11.393433198088358,-8.931581946477667
2018-04-02,-11.37052881984761,-8.902650137871586
2018-04-03,-11.347915822735596,-8.87262268380121
2018-04-04,-11.325909409792319,-8.841820301305116
2018-04-05,-11.304815530017516,-8.810555446309898
2018-04-06,-11.284925704487428,-8.779127134951176
2018-04-09,-11.266512163655197,-8.747816075350146
2018-04-10,-11.249823386322811,-8.716880200337794
2018-04-11,-11.23508012279933,-8.686550683646182
2018-04-12,-11.22247197520282,-8.65702851252947
2018-04-13,-11.21215459690731,-8.628481678821826
2018-04-16,-11.204247560995565,-8.601043038299306
2018-04-17,-11.198832934490817,-8.574808875125637
2018-04-18,-11.195954581359738,-8.549838194381701
2018-04-19,-11.195618203074401,-8.526152751474175
2018-04-20,-11.197792111168607,-8.50373781286723
2018-04-23,-11.202408712003706,-8.482543628361313
2018-04-24,-11.209366670146974,-8.46248758133136
2018-04-25,-11.218533703630829,-8.443456970202801
2018-04-26,-11.229749952158654,-8.42531236224131
2018-04-27,-11.242831848290102,-8.40789144970015
2018-04-30,-11.257576411989254,-8.391013328719787
2018-05-01,-11.273765880840504,-8.374483113296362
2018-05-02,-11.29117258188563,-8.358096790284728
2018-05-03,-11.309563946534091,-8.34164621690087
2018-05-04,-11.328707567434016,-8.324924159624032
2018-05-07,-11.348376195611888,-8.307729272820298
2018-05-08,-11.368352577605433,-8.28987091682598
2018-05-09,-11.388434035697447,-8.271173718612802
2018-05-10,-11.408436699641182,-8.25148178344026
2018-05-11,-11.428199305346142,-8.230662472979267
2018-05-14,-11.447586484728193,-8.208609674126025
2018-05-15,-11.46649148114699,-8.185246492945437
2018-05-16,-11.484838236357875,-8.160527319686995
2018-05-17,-11.502582807468075,-8.13443922337954
2018-05-18,-11.519714085762464,-8.107002647887116
2018-05-21,-11.536253803190798,-8.078271395234687
2018-05-22,-11.552255826512424,-8.04833189621721
2018-05-23,-11.56780475329933,-8.017301782510698
2018-05-24,-11.5830138379245,-7.985327788430012
2018-05-25,-11.598022289038305,-7.952583023854221
2018-05-28,-11.612991992598115,-7.9192636724035665
2018-05-29,-11.62810372602071,-7.8855851804555686
2018-05-30,-11.643552939246053,-7.851778012808351
2018-05-31,-11.65954518723614,-7.818083059533478
2018-06-01,-11.676291305510777,-7.784746785639494
2018-06-04,-11.6940024256052,-7.752016220450671
2018-06-05,-11.71288493071781,-7.72013388698842
2018-06-06,-11.733135453232428,-7.6893327730596335
2018-06-07,-11.75493601522058,-7.659831445177325
2018-06-08,-11.778449410464471,-7.631829403873941
2018-06-11,-11.803814922040111,-7.605502774466733
2018-06-12,-11.831144463148442,-7.581000420983505
2018-06-13,-11.860519220804369,-7.558440562878133
2018-06-14,-11.891986872343598,-7.537907964516503
2018-06-15,-11.925559433674863,-7.5194517563801355
2018-06-18,-11.961211786002343,-7.503083934732849
2018-06-19,-11.99888091460841,-7.488778573360654
2018-06-20,-12.038465879475268,-7.476471767183522
2018-06-21,-12.079828523303227,-7.466062313317083
2018-06-22,-12.122794908131667,-7.457413120810302
2018-06-25,-12.167157457563865,-7.450353326080315
2018-06-26,-12.212677767816626,-7.4446810772853045
2018-06-27,-12.259090037727425,-7.440166937788135
2018-06-28,-12.306105055711912,-7.436557846723025
2018-06-29,-12.353414670708514,-7.433581563722009
2018-07-02,-12.400696664589532,-7.430951515299612
2018-07-03,-12.447619935544965,-7.428371952421683
2018-07-04,-12.493849895714062,-7.425543322552394
2018-07-05,-12.539053981970392,-7.422167755104015
2018-07-06,-12.582907176346378,-7.417954556794417
2018-07-09,-12.625097432161018,-7.412625612994546
2018-07-10,-12.665330903498136,-7.405920592731361
2018-07-11,-12.703336879243663,-7.39760185857295
2018-07-12,-12.738872328359811,-7.387458988091765
2018-07-13,-12.771725970348557,-7.375312820875376
2018-07-16,-12.801721793793096,-7.361018953991371
2018-07-17,-12.828721956295475,-7.344470619241117
2018-07-18,-12.852629010846213,-7.325600887255084
2018-07-19,-12.873387416443638,-7.304384156263884
2018-07-20,-12.890984304378176,-7.280836896976156
2018-07-23,-12.905449485747297,-7.255017639144773
2018-07-24,-12.916854700196787,-7.227026199832477
2018-07-25,-12.925312120313793,-7.197002167817199
2018-07-26,-12.930972140247627,-7.165122672727696
2018-07-27,-12.934020490731937,-7.131599481097525
2018-07-30,-12.934674735463506,-7.096675474306078
2018-07-31,-12.933180215511122,-7.06062057509385
2018-08-01,-12.92980551885667,-7.023727199766856
2018-08-02,-12.924837561107799,-6.986305322142224
2018-08-03,-12.918576370695547,-6.948677242560452
2018-08-06,-12.911329677339836,-6.911172160758842
2018-08-07,-12.903407406126817,-6.874120654961364
2018-08-08,-12.895116181126282,-6.837849171123966
2018-08-09,-12.886753942054428,-6.802674625850749
2018-08-10,-12.878604775067844,-6.768899224076757
2018-08-13,-12.87093405440573,-6.73680558824386
2018-08-14,-12.863983985365593,-6.706652289463392
2018-08-15,-12.857969631125089,-6.678669863187019
2018-08-16,-12.853075496365108,-6.65305738234833
2018-08-17,-12.849452729693379,-6.629979649981989
2018-08-20,-12.84721699472801,-6.609565061186551
2018-08-21,-12.846447046612194,-6.591904171208431
2018-08-22,-12.84718403695122,-6.577048992643899
2018-08-23,-12.849431555958375,-6.565013030550961
2018-08-24,-12.853156406244201,-6.555772049910153
2018-08-27,-12.8582900884635,-6.549265555652825
2018-08-28,-12.864730965222572,-6.545398951663096
2018-08-29,-12.8723470565148,-6.544046332024417
2018-08-30,-12.880979407750132,-6.545053845579041
2018-08-31,-12.890445960411476,-6.5482435638352126
2018-09-03,-12.900545845721698,-6.553417772607293
2018-09-04,-12.911064013626573,-6.560363599694962
2018-09-05,-12.92177610304791,-6.568857884556067
2018-09-06,-12.932453454859852,-6.578672191425938
2018-09-07,-12.942868166476794,-6.589577864770754
2018-09-10,-12.952798086362412,-6.601351025383212
2018-09-11,-12.962031648185848,-6.613777406844652
2018-09-12,-12.970372447734357,-6.626656935460531
2018-09-13,-12.977643470975144,-6.639807962059033
2018-09-14,-12.983690888737367,-6.65307106112034
2018-09-17,-12.988387342220419,-6.666312321438602
2018-09-18,-12.991634653754184,-6.6794260627378135
2018-09-19,-12.993365908741056,-6.692336924166269
2018-09-20,-12.993546867272485,-6.705001283156781
2018-09-21,-12.992176677288509,-6.717407976515006
2018-09-24,-12.989287875075332,-6.729578309524312
2018-09-25,-12.984945673100661,-6.741565353059737
2018-09-26,-12.97924654939116,-6.753452542907808
2018-09-27,-12.97231616658296,-6.765351609414999
2018-09-28,-12.964306662151936,-6.77739987896289
2018-10-01,-12.955393363893315,-6.789757001330568
2018-10-02,-12.945770996224377,-6.802601168508368
2018-10-03,-12.935649453103604,-6.816124900746322
2018-10-04,-12.925249222094626,-6.830530484355131
2018-10-05,-12.914796551181745,-6.846025152855543
2018-10-08,-12.904518455227164,-6.862816108354801
2018-10-09,-12.894637662343264,-6.8811054834117025
2018-10-10,-12.885367601869918,-6.90108534506805
2018-10-11,-12.876907535067792,-6.922932842144785
2018-10-12,-12.869437927074184,-6.946805594336171
2018-10-15,-12.863116154166459,-6.972837417133831
2018-10-16,-12.858072634027407,-7.001134470260931
2018-10-17,-12.854407458628035,-7.0317719092179924
2018-10-18,-12.852187599694556,-7.064791109892366
2018-10-19,-12.851444745693172,-7.100197525150158
2018-10-22,-12.852173817064255,-7.137959220126945
2018-10-23,-12.854332193302822,-7.178006119798584
2018-10-24,-12.85783967167046,-7.220229988601326
2018-10-25,-12.862579163103636,-7.264485147650116
2018-10-26,-12.8683981165314,-7.310589920751541
2018-10-29,-12.875110648610898,-7.358328786203006
2018-10-30,-12.882500342108822,-7.407455197589465
2018-10-31,-12.890323663069056,-7.457695023700495
2018-11-01,-12.898313934766742,-7.508750545550612
2018-11-02,-12.906185795493226,-7.5603049375294775
2018-11-05,-12.91364005765869,-7.612027150150909
2018-11-06,-12.920368877726887,-7.663577103897056
2018-11-07,-12.926061140264524,-7.714611097421931
2018-11-08,-12.930407955019,-7.764787329009547
2018-11-09,-12.933108163518744,-7.813771427762377
2018-11-12,-12.933873751267623,-7.861241890572838
2018-11-13,-12.932435063189098,-7.906895322514502
2018-11-14,-12.92854572353666,-7.950451381850889
2018-11-15,-12.921987166956958,-7.991657336328741
2018-11-16,-12.91257269466588,-8.030292144697466
2018-11-19,-12.900150978635091,-8.066169986332643
2018-11-20,-12.884608947115199,-8.099143172270459
2018-11-21,-12.865873996540028,-8.12910438267882
2018-11-22,-12.843915487638078,-8.155988188571316
2018-11-23,-12.818745497174914,-8.179771829168747
2018-11-26,-12.790418810900674,-8.200475230463162
2018-11-27,-12.759032157706798,-8.218160264969214
2018-11-28,-12.724722699426119,-8.232929267077594
2018-11-29,-12.68766580486057,-8.24492283257599
2018-11-30,-12.648072150218967,-8.254316944500388
2018-12-03,-12.60618420092827,-8.26131948026184
2018-12-04,-12.56227214150056,-8.26616616671137
2018-12-05,-12.516629330566278,-8.269116060235005
2018-12-06,-12.469567367121561,-8.270446637908337
2018-12-07,-12.42141086131135,-8.270448593013484
2018-12-10,-12.372492008539972,-8.269420433691657
2018-12-11,-12.323145069261209,-8.267662987065684
2018-12-12,-12.273700858384435,-8.265473912750604
2018-12-13,-12.224481347810727,-8.2631423292484
2018-12-14,-12.175794483192666,-8.260943654303473
2018-12-17,-12.127929311643332,-8.259134755926341
2018-12-18,-12.081151510887638,-8.257949504562058
2018-12-19,-12.035699402377004,-8.257594808907337
2018-12-20,-11.991780521330234,-8.258247208322388
2018-12-21,-11.949568805707944,-8.260050083828776
2018-12-24,-11.90920245398773,-8.263111537544436
2018-12-25,-11.87078248851921,-8.267502977318765
2018-12-26,-11.834372047457567,-8.273258429551559
2018-12-27,-11.799996414069934,-8.280374588974736
2018-12-28,-11.767643777856552,-8.288811599823811
2018-12-31,-11.737266707708343,-8.298494548606701
2019-01-01,-11.708784303511024,-8.30931563486557
2019-01-02,-11.682084979470595,-8.321136973193026
2019-01-03,-11.657029820233218,-8.33379396756224
2019-01-04,-11.63345643983927,-8.347099187997827
2019-01-07,-11.61118326390211,-8.360846669965444
2019-01-08,-11.59001414732362,-8.3748165487802
2019-01-09,-11.569743233507443,-8.38877993498262
2019-01-10,-11.550159956529114,-8.402503932130495
2019-01-11,-11.53105408515809,-8.415756695890561
2019-01-14,-11.512220707047206,-8.428312432734906
2019-01-15,-11.493465052821634,-8.439956237964463
2019-01-16,-11.474607063182628,-8.45048867616509
2019-01-17,-11.455485607424345,-8.45973001248558
2019-01-18,-11.435962268840452,-8.467524010205583
2019-01-21,-11.41592462123197,-8.473741218796755
2019-01-22,-11.39528893094731,-8.478281686900422
2019-01-23,-11.374002230389351,-8.481077046149476
2019-01-24,-11.3520437214874,-8.482091924325395
2019-01-25,-11.32942548100702,-8.481324659717487
2019-01-28,-11.306192453497552,-8.478807302478195
2019-01-29,-11.282421731881376,-8.474604902973404
2019-01-30,-11.258221139893498,-8.468814101331596
2019-01-31,-11.233727144506533,-8.461561046322668
2019-02-01,-11.209102139851497,-8.452998685073227
2019-02-04,-11.184531156707841,-8.443303477688461
2019-02-05,-11.160218063139899,-8.432671602355168
2019-02-06,-11.136381332076398,-8.421314726720382
2019-02-07,-11.113249460364468,-8.409455430075461
2019-02-08,-11.091056130908068,-8.397322367954224
2019-02-11,-11.070035214783385,-8.385145276037287
2019-02-12,-11.050415713607244,-8.373149913638429
2019-02-13,-11.032416743850908,-8.361553048465716
2019-02-14,-11.016242664212259,-8.350557583771414
2019-02-15,-11.002078444594869,-8.340347926440492
2019-02-18,-10.990085370740767,-8.331085690066649
2019-02-19,-10.980397172212776,-8.32290582071395
2019-02-20,-10.973116653343304,-8.315913224984113
2019-02-21,-10.968312897117338,-8.310179970360515
2019-02-22,-10.966019100924324,-8.305743116767665
2019-02-25,-10.966231090911206,-8.302603226082715
2019-02-26,-10.968906548533969,-8.300723583201446
2019-02-27,-10.973964969093236,-8.300030148449608
2019-02-28,-10.981288357818901,-8.300412246910517
2019-03-01,-10.990722654716764,-8.301723985888266
2019-03-04,-11.002079865185198,-8.303786377521398
2019-03-05,-11.015140859629508,-8.30639012978206
2019-03-06,-11.029658792213512,-8.309299056007914
2019-03-07,-11.045363076747725,-8.312254040974352
2019-03-08,-11.061963846757203,-8.314977490558821
2019-03-11,-11.079156817214905,-8.317178182492171
2019-03-12,-11.096628457453214,-8.31855642771917
2019-03-13,-11.114061378534366,-8.318809445658909
2019-03-14,-11.131139833991782,-8.317636852287478
2019-03-15,-11.147555230434268,-8.314746157545553
2019-03-18,-11.16301154408215,-8.309858168151136
2019-03-19,-11.177230540888651,-8.302712193482481
2019-03-20,-11.189956701460229,-8.293070955756434
2019-03-21,-11.200961757459291,-8.280725111198272
2019-03-22,-11.210048753446586,-8.265497296172862
2019-03-25,-11.217055557057309,-8.247245621183952
2019-03-26,-11.221857750833713,-8.225866546077922
2019-03-27,-11.224370850754939,-8.201297081506413
2019-03-28,-11.22455180928637,-8.173516274483676
2019-03-29,-11.222399774368036,-8.1425459494729
2019-04-01,-11.217956089912223,-8.108450690585869
2019-04-02,-11.21130353780988,-8.071337064910445
2019-04-03,-11.202564835875302,-8.03135210141063
2019-04-04,-11.191900420308832,-7.988681053993799
2019-04-05,-11.179505554854742,-7.943544490938312
2019-04-08,-11.165606821613041,-7.896194765655934
2019-04-09,-11.150458060181851,-7.846911935481394
2019-04-10,-11.13433583223554,-7.795999205610862
2019-04-11,-11.117534497581074,-7.743777984248195
2019-04-12,-11.100360995008389,-7.690582642290923
2019-04-15,-11.083129426720372,-7.636755076358749
2019-04-16,-11.066155548688993,-7.582639177527932
2019-04-17,-11.049751270867512,-7.528575309718065
2019-04-18,-11.034219270766512,-7.47489490125682
2019-04-19,-11.019847821481118,-7.4219152507267845
2019-04-22,-11.006905930888166,-7.369934643830473
2019-04-23,-10.99563888249997,-7.319227871778113
2019-04-24,-10.986264260488568,-7.27004223372902
2019-04-25,-10.97896853183658,-7.222594096260361
2019-04-26,-10.973904247614952,-7.177066071881584
2019-04-29,-10.971187913247448,-7.133604866471465
2019-04-30,-10.970898564533766,-7.092319832427438
2019-05-01,-10.97307707242269,-7.053282250536568
2019-05-02,-10.977726185321849,-7.016525349371862
2019-05-03,-10.984811303378587,-6.982045056666354
2019-05-06,-10.994261964945933,-6.949801462896345
2019-05-07,-11.00597401163584,-6.919720963493471
2019-05-08,-11.019812385226881,-6.891699032970283
2019-05-09,-11.035614497491357,-6.865603572041532
2019-05-10,-11.05319410297365,-6.841278757790207
2019-05-13,-11.07234559510224,-6.8185493172780225
2019-05-14,-11.092848637939404,-6.797225136921288
2019-05-15,-11.11447303952119,-6.777106113601394
2019-05-16,-11.136983768238725,-6.757987148978229
2019-05-17,-11.160146011147512,-6.739663185909241
2019-05-20,-11.183730172511957,-6.7219341852978305
2019-05-21,-11.20751671230865,-6.7046099431111905
2019-05-22,-11.231300727795556,-6.687514650690167
2019-05-23,-11.254896186536653,-6.670491106756927
2019-05-24,-11.278139726350458,-6.653404496604189
2019-05-27,-11.300893946385342,-6.6361456626842665
2019-05-28,-11.323050123744043,-6.618633801035494
2019-05-29,-11.344530301583784,-6.600818529487213
2019-05-30,-11.36528870718121,-6.5826812861470145
2019-05-31,-11.385312471826744,-6.564236030049224
2019-06-03,-11.404621638339542,-6.545529229769715
2019-06-04,-11.423268456198691,-6.526639140016326
2019-06-05,-11.441335978490626,-6.507674380408383
2019-06-06,-11.458935988799528,-6.488771844584864
2019-06-07,-11.476206299542449,-6.470093981156018
2019-06-10,-11.493307475814449,-6.451825500575711
2019-06-11,-11.51041905031226,-6.434169573515324
2019-06-12,-11.527735305124997,-6.417343596539237
2019-06-13,-11.545460704914921,-6.401574609616302
2019-06-14,-11.563805073089993,-6.387094457079812
2019-06-17,-11.582978607852537,-6.374134788930991
2019-06-18,-11.603186838391947,-6.362922002764017
2019-06-19,-11.624625622905738,-6.353672228006556
2019-06-20,-11.647476289553872,-6.346586453590266
2019-06-21,-11.671901018887052,-6.341845897600648
2019-06-24,-11.698038561787797,-6.339607712953898
2019-06-25,-11.726000380612508,-6.340001116796742
2019-06-26,-11.755867293143703,-6.3431240232463075
2019-06-27,-11.787686689312524,-6.349040249437306
2019-06-28,-11.821470379618727,-6.3577773538105875
2019-07-01,-11.857193121973111,-6.369325153374234
2019-07-02,-11.894791860552276,-6.383634953533189
2019-07-03,-11.934165696444193,-6.400619510271226
2019-07-04,-11.975176595642575,-6.420153730248257
2019-07-05,-12.017650825595714,-6.442076100023334
2019-07-08,-12.061381097311545,-6.466190821408907
2019-07-09,-12.106129376239213,-6.492270616180663
2019-07-10,-12.15163031206073,-6.520060150279259
2019-07-11,-12.19759522538521,-6.549280015499427
2019-07-12,-12.24371657838266,-6.579631195705549
2019-07-15,-12.289672846836867,-6.61079993505509
2019-07-16,-12.33513370312418,-6.642462917737847
2019-07-17,-12.37976541339285,-6.674292662506649
2019-07-18,-12.423236347849336,-6.705963030906257
2019-07-19,-12.465222500637937,-6.737154745686625
2019-07-22,-12.505412915377331,-6.7675608154637095
2019-07-23,-12.54351491400228,-6.796891763274863
2019-07-24,-12.579259030118687,-6.824880560235708
2019-07-25,-12.612403553551118,-6.851287170975513
2019-07-26,-12.642738600034818,-6.875902624800751
2019-07-29,-12.670089628941842,-6.898552535473575
2019-07-30,-12.694320342359752,-6.91910000292045
2019-07-31,-12.715334910559347,-6.937447841903527
2019-08-01,-12.733079481669547,-6.953540095468673
2019-08-02,-12.74754294697523,-6.967362804581575
2019-08-05,-12.758756947404448,-6.978944019512871
2019-08-06,-12.766795121201097,-6.988353052963252
2019-08-07,-12.771771607209265,-6.99569898934861
2019-08-08,-12.773838832345744,-7.00112847881545
