maturity,date,nominal_yield,inflation,real_yield,nominal_discount,real_discount
15.0,2020-02-15,0.022755271057360235,0.019498014454433818,0.003257256602926417,0.7108249614890332,0.9523155404612265
16.0,2020-02-15,0.023255271057360236,0.019485889530070532,0.0037693815272897037,0.689296106963682,0.941472533501719
17.0,2020-02-15,0.023755271057360236,0.01947445784730254,0.004280813210057695,0.6677512146496682,0.9298111066711492
18.0,2020-02-15,0.024255271057360236,0.019463644403048486,0.004791626654311751,0.6462331809984483,0.9173655220417257
19.0,2020-02-15,0.024755271057360237,0.019453385744170975,0.005301885313189262,0.6247834619920654,0.9041718646009955
20.0,2020-02-15,0.025255271057360237,0.019443627711337088,0.005811643346023149,0.603441956530382,0.8902678852165019
21.0,2020-02-15,0.025755271057360238,0.019434323708210112,0.006320947349150126,0.5822469012813858,0.8756928351585762
22.0,2020-02-15,0.026255271057360235,0.019425433355695944,0.006829837701664291,0.5612347772339755,0.8604872938595358
23.0,2020-02-15,0.026755271057360235,0.019416921432812186,0.00733834962454805,0.5404402281041498,0.8446929914552586
24.0,2020-02-15,0.027255271057360236,0.019408757033908132,0.007846514023452104,0.5198959906588652,0.8283526275591443
25.0,2020-02-15,0.027755271057360236,0.019400912891277478,0.008354358166082758,0.49963283693771604,0.81150968764373
26.0,2020-02-15,0.028255271057360237,0.01939336482568091,0.008861906231679328,0.4796795282716657,0.7942082583420792
27.0,2020-02-15,0.028755271057360234,0.019386091296846732,0.009369179760513501,0.4600627809209128,0.7764928429234096
28.0,2020-02-15,0.029255271057360234,0.01937907303288448,0.009876198024475754,0.4408072430811693,0.7584081781412871
29.0,2020-02-15,0.029755271057360234,0.019372292722549343,0.010382978334810892,0.4219354829396071,0.7399990535956654
30.0,2020-02-15,0.030255271057360235,0.019365734757984743,0.010889536299375491,0.40346798739892414,0.7213101346905338
1.0,2020-02-16,0.015770536504294642,0.019818152769399536,-0.004047616265104893,0.9843531672612179,1.0040558189271618
2.0,2020-02-16,0.016270536504294643,0.019737059747777903,-0.0034665232434832605,0.9679826910534214,1.0069571356921094
3.0,2020-02-16,0.016770536504294643,0.019679523333287544,-0.002908986828992901,0.9509330585407288,1.0087651514227367
4.0,2020-02-16,0.017270536504294644,0.019634894623024705,-0.002364358118730061,0.9332500141576502,1.0095022953069641
5.0,2020-02-16,0.01777053650429464,0.019598430311665912,-0.001827893807371271,0.9149803562452702,1.0091813615117253
6.0,2020-02-16,0.01827053650429464,0.019567600175700462,-0.001297063671405821,0.8961717321508177,1.007812743473803
7.0,2020-02-16,0.01877053650429464,0.019540893897175556,-0.0007703573928809146,0.8768724330358041,1.0054070674578275
8.0,2020-02-16,0.019270536504294642,0.01951733729004428,-0.0002468007857496374,0.857131189616183,1.0019763567095197
9.0,2020-02-16,0.019770536504294643,0.019496265186912713,0.0002742713173819293,0.8369969700269907,0.997534602240921
10.0,2020-02-16,0.020270536504294643,0.01947720315095185,0.0007933333533427928,0.8165187809641543,0.9920980523041006
11.0,2020-02-16,0.02077053650429464,0.019459800875553924,0.0013107356287407161,0.795745473208122,0.9856853510244071
12.0,2020-02-16,0.02127053650429464,0.019443792334019216,0.001826744170275424,0.774725552578291,0.9783175875223208
13.0,2020-02-16,0.02177053650429464,0.01942897073958847,0.0023415657647061702,0.7535069973045663,0.9700182871396015
14.0,2020-02-16,0.02227053650429464,0.01941517216529108,0.0028553643390035605,0.7321370827334747,0.9608133623903955
15.0,2020-02-16,0.02277053650429464,0.019402264461063568,0.0033682720432310735,0.7106622142118798,0.950731034176851
16.0,2020-02-16,0.023270536504294642,0.019390139536700282,0.00388039696759436,0.6891277689122765,0.9398017300154232
17.0,2020-02-16,0.023770536504294643,0.01937870785393229,0.004391828650362351,0.6675779472807187,0.9280579638918812
18.0,2020-02-16,0.024270536504294643,0.019367894409678236,0.004902642094616407,0.6460556347025053,0.9155342011229026
19.0,2020-02-16,0.024770536504294643,0.019357635750800725,0.005412900753493918,0.6246022738926439,0.9022667108558922
20.0,2020-02-16,0.025270536504294644,0.019347877717966838,0.005922658786327806,0.6032577484286947,0.8882934083764746
21.0,2020-02-16,0.025770536504294644,0.019338573714839862,0.006431962789454782,0.5820602777536865,0.8736536890984756
22.0,2020-02-16,0.02627053650429464,0.019329683362325694,0.006940853141968947,0.5610463238872055,0.8583882559170756
23.0,2020-02-16,0.026770536504294642,0.019321171439441936,0.007449365064852706,0.5402505099942769,0.8425389414723624
24.0,2020-02-16,0.027270536504294642,0.019313007040537882,0.00795752946375676,0.5197055508750128,0.8261485267734362
25.0,2020-02-16,0.027770536504294643,0.01930516289790723,0.008465373606387414,0.4994421953539182,0.8092605575573941
26.0,2020-02-16,0.028270536504294643,0.01929761483231066,0.008972921671983984,0.4794891804668474,0.7919191596933431
27.0,2020-02-16,0.02877053650429464,0.019290341303476483,0.009480195200818158,0.4598731972665127,0.7741688548829353
28.0,2020-02-16,0.02927053650429464,0.01928332303951423,0.00998721346478041,0.44061886799468414,0.7560543778518585
29.0,2020-02-16,0.02977053650429464,0.019276542729179093,0.010493993775115548,0.4217487343012656,0.737620496168775
30.0,2020-02-16,0.03027053650429464,0.019269984764614494,0.011000551739680148,0.4032832561276929,0.7189118337678871
1.0,2020-02-17,0.015537071936823568,0.01976213701697292,-0.004225065080149351,0.9845830056761704,1.0042340032513
2.0,2020-02-17,0.016037071936823567,0.019681043995351286,-0.0036439720585277197,0.9684347759115761,1.0073145658149678
3.0,2020-02-17,0.016537071936823567,0.019623507580860927,-0.00308643564403736,0.9515993193615525,1.0093023069287974
4.0,2020-02-17,0.017037071936823567,0.019578878870598088,-0.00254180693377452,0.9341219444675394,1.010219089609817
5.0,2020-02-17,0.017537071936823564,0.019542414559239295,-0.0020053426224157303,0.9160490573490945,1.0100771490278706
6.0,2020-02-17,0.018037071936823565,0.019511584423273845,-0.00147451248645028,0.8974279578729462,1.0088863259529008
7.0,2020-02-17,0.018537071936823565,0.01948487814474894,-0.0009478062079253738,0.8783066351435547,1.006656701457712
8.0,2020-02-17,0.019037071936823566,0.019461321537617662,-0.00042424960079409657,0.858733563640209,1.0033997629350755
9.0,2020-02-17,0.019537071936823566,0.019440249434486096,9.682250233747011e-05,0.8387575011969216,0.9991289770398815
10.0,2020-02-17,0.020037071936823567,0.019421187398525233,0.0006158845382983336,0.8184272899837445,0.9938600814295377
11.0,2020-02-17,0.020537071936823564,0.019403785123127307,0.001133286813696257,0.7977916616021403,0.9876112256789027
12.0,2020-02-17,0.021037071936823564,0.0193877765815926,0.0016492953552309647,0.7768990473532799,0.9804030226419854
13.0,2020-02-17,0.021537071936823565,0.019372954987161854,0.002164116949661711,0.7557973946772727,0.9722585418377818
14.0,2020-02-17,0.022037071936823565,0.019359156412864464,0.0026779155239591013,0.7345339906940648,0.963203262452687
15.0,2020-02-17,0.022537071936823565,0.01934624870863695,0.0031908232281866143,0.7131552937038227,0.9532649964769625
16.0,2020-02-17,0.023037071936823566,0.019334123784273665,0.003702948152549901,0.6917067734268514,0.9424737887035504
17.0,2020-02-17,0.023537071936823566,0.019322692101505674,0.004214379835317892,0.6702327606812881,0.9308617981925066
18.0,2020-02-17,0.024037071936823567,0.01931187865725162,0.004725193279571948,0.6487763071118088,0.9184631645667888
19.0,2020-02-17,0.024537071936823567,0.019301619998374108,0.005235451938449459,0.62737905549522,0.9053138617611576
20.0,2020-02-17,0.025037071936823568,0.01929186196554022,0.0057452099712833465,0.606081121059944,0.8914515413858571
21.0,2020-02-17,0.025537071936823568,0.019282557962413245,0.006254513974410323,0.5849209841668436,0.876915367574085
22.0,2020-02-17,0.026037071936823565,0.019273667609899077,0.006763404326924488,0.5639353946094232,0.8617458449900326
23.0,2020-02-17,0.026537071936823566,0.01926515568701532,0.007271916249808247,0.5431592877029422,0.8459846415426662
24.0,2020-02-17,0.027037071936823566,0.019256991288111265,0.007780080648712301,0.5226257122451462,0.8296744072551252
25.0,2020-02-17,0.027537071936823566,0.01924914714548061,0.008287924791342955,0.5023657703468826,0.81285859066552
26.0,2020-02-17,0.028037071936823567,0.019241599079884042,0.008795472856939525,0.48240856904945423,0.7955812540723868
27.0,2020-02-17,0.028537071936823564,0.019234325551049865,0.009302746385773698,0.4627811835678137,0.7778868888809942
28.0,2020-02-17,0.029037071936823564,0.019227307287087613,0.009809764649735951,0.4435086319251413,0.7598202322511282
29.0,2020-02-17,0.029537071936823565,0.019220526976752476,0.010316544960071089,0.4246138606754782,0.7414260861904521
30.0,2020-02-17,0.030037071936823565,0.019213969012187877,0.010823102924635689,0.40611774134732387,0.7227491401785245
1.0,2020-02-18,0.0152695236016029,0.01979735612994109,-0.004527832528338192,0.9848464644626339,1.0045380986506198
2.0,2020-02-18,0.0157695236016029,0.01971626310831946,-0.003946739506716559,0.9689531208056514,1.0079247146507606
3.0,2020-02-18,0.0162695236016029,0.0196587266938291,-0.0033892030922261993,0.9523634224133566,1.0102194750504787
4.0,2020-02-18,0.0167695236016029,0.01961409798356626,-0.0028445743819633593,0.9351221706743295,1.0114432765716082
5.0,2020-02-18,0.017269523601602898,0.019577633672207467,-0.0023081100706045694,0.9172753143751593,1.0116073994150678
6.0,2020-02-18,0.0177695236016029,0.019546803536242018,-0.0017772799346391192,0.8988697469447814,1.0107207392808841
7.0,2020-02-18,0.0182695236016029,0.01952009725771711,-0.001250573656114213,0.8799531027924988,1.0087924440398572
8.0,2020-02-18,0.0187695236016029,0.019496540650585835,-0.0007270170489829357,0.8605735539659479,1.005833082951699
9.0,2020-02-18,0.0192695236016029,0.01947546854745427,-0.00020594494585136902,0.840779608329059,1.0018552233139228
10.0,2020-02-18,0.0197695236016029,0.019456406511493406,0.00031311709010949443,0.820619910424895,0.9968737261020597
11.0,2020-02-18,0.020269523601602897,0.01943900423609548,0.0008305193655074178,0.8001430461446127,0.990905890815652
12.0,2020-02-18,0.020769523601602898,0.019422995694560772,0.0013465279070421256,0.7793973522722513,0.9839715107050787
13.0,2020-02-18,0.021269523601602898,0.019408174100130026,0.001861349501472872,0.7584307319162608,0.9760928698908705
14.0,2020-02-18,0.0217695236016029,0.019394375525832636,0.002375148075770262,0.737290476773308,0.9672946999194081
15.0,2020-02-18,0.0222695236016029,0.019381467821605124,0.002888055779997775,0.7160230970987038,0.9576041062343824
16.0,2020-02-18,0.0227695236016029,0.019369342897241838,0.0034001807043610617,0.6946741601815496,0.9470504712612979
17.0,2020-02-18,0.0232695236016029,0.019357911214473847,0.003911612387129053,0.6732881380422103,0.9356653386826181
18.0,2020-02-18,0.0237695236016029,0.01934709777021979,0.004422425831383109,0.6519082649858301,0.9234822822479971
19.0,2020-02-18,0.0242695236016029,0.01933683911134228,0.00493268449026062,0.6305764055591332,0.9105367617239285
20.0,2020-02-18,0.0247695236016029,0.019327081078508394,0.005442442523094507,0.6093329333695588,0.896865968130599
21.0,2020-02-18,0.0252695236016029,0.019317777075381418,0.005951746526221484,0.5882166211366842,0.8825086601244514
22.0,2020-02-18,0.0257695236016029,0.01930888672286725,0.006460636878735649,0.5672645422567091,0.8675049931959742
23.0,2020-02-18,0.0262695236016029,0.01930037479998349,0.006969148801619408,0.5465119840723182,0.8518963432237725
24.0,2020-02-18,0.0267695236016029,0.019292210401079438,0.007477313200523462,0.5259923729532306,0.835725125833741
25.0,2020-02-18,0.0272695236016029,0.019284366258448784,0.007985157343154116,0.505737211207943,0.819034612941019
26.0,2020-02-18,0.0277695236016029,0.019276818192852214,0.008492705408750686,0.4857760257652106,0.8018687477927453
27.0,2020-02-18,0.028269523601602897,0.019269544664018038,0.00899997893758486,0.4661363284853451,0.7842719597752928
28.0,2020-02-18,0.028769523601602898,0.019262526400055786,0.009506997201547112,0.4468435878869647,0.7662889801966887
29.0,2020-02-18,0.029269523601602898,0.019255746089720648,0.01001377751188225,0.42792121200494915,0.7479646602008332
30.0,2020-02-18,0.0297695236016029,0.01924918812515605,0.01052033547644685,0.4093905420304397,0.7293437919133713
1.0,2020-02-19,0.015213874204172159,0.019891429818262377,-0.004677555614090218,0.9849012720999348,1.0046885124544338
2.0,2020-02-19,0.015713874204172158,0.019810336796640744,-0.004096462592468587,0.9690609701219125,1.0082265790415395
3.0,2020-02-19,0.016213874204172158,0.019752800382150385,-0.003538926177978227,0.9525224310378656,1.010673336504428
4.0,2020-02-19,0.01671387420417216,0.019708171671887546,-0.002994297467715387,0.9353303497848425,1.0120492036297608
5.0,2020-02-19,0.017213874204172155,0.019671707360528753,-0.0024578331563565974,0.9175305789794312,1.0123649878579355
6.0,2020-02-19,0.017713874204172156,0.019640877224563303,-0.0019270030203911472,0.8991699264151297,1.011629116602474
7.0,2020-02-19,0.018213874204172156,0.019614170946038397,-0.0014002967418662408,0.8802959515853779,1.0098502749022156
8.0,2020-02-19,0.018713874204172157,0.01959061433890712,-0.0008767401347349636,0.8609567624586898,1.0070385762317164
9.0,2020-02-19,0.019213874204172157,0.019569542235775554,-0.00035566803160339694,0.8412008137066489,1.0032061409951485
10.0,2020-02-19,0.019713874204172158,0.01955048019981469,0.0001633940043574665,0.8210767075508786,0.9983673941097172
11.0,2020-02-19,0.020213874204172155,0.019533077924416765,0.0006807962797553899,0.800632998351951,0.9925392118129783
12.0,2020-02-19,0.020713874204172155,0.019517069382882057,0.0011968048212900977,0.7799180020121254,0.9857409788209416
13.0,2020-02-19,0.021213874204172155,0.01950224778845131,0.001711626415720844,0.7589796112054463,0.977994587315982
14.0,2020-02-19,0.021713874204172156,0.01948844921415392,0.002225424990018234,0.7378651173837615,0.969324395284268
15.0,2020-02-19,0.022213874204172156,0.01947554150992641,0.0027383326942457473,0.7166210404363824,0.959757154663038
16.0,2020-02-19,0.022713874204172157,0.019463416585563123,0.003250457618609034,0.6952929668051901,0.9493219159794474
17.0,2020-02-19,0.023213874204172157,0.019451984902795132,0.003761889301377025,0.6739253967767793,0.9380499140456454
18.0,2020-02-19,0.023713874204172158,0.019441171458541077,0.004272702745631081,0.6525616015895747,0.9259744380437396
19.0,2020-02-19,0.024213874204172158,0.019430912799663566,0.004782961404508592,0.6312434909075777,0.9131306885960918
20.0,2020-02-19,0.02471387420417216,0.01942115476682968,0.0052927194373424795,0.6100114911243485,0.8995556239615947
21.0,2020-02-19,0.02521387420417216,0.019411850763702703,0.005802023440469456,0.5889044348718385,0.8852877972109541
22.0,2020-02-19,0.025713874204172156,0.019402960411188535,0.006310913792983621,0.5679594620195649,0.8703671860466228
23.0,2020-02-19,0.026213874204172156,0.019394448488304777,0.00681942571586738,0.5472119323611702,0.8548350168061227
24.0,2020-02-19,0.026713874204172157,0.019386284089400723,0.007327590114771434,0.5266953500983805,0.838733584096774
25.0,2020-02-19,0.027213874204172157,0.01937843994677007,0.007835434257402088,0.5064413001474932,0.8221060674401846
26.0,2020-02-19,0.027713874204172158,0.0193708918811735,0.008342982322998658,0.48647939621146635,0.8049963462466068
27.0,2020-02-19,0.028213874204172155,0.019363618352339323,0.008850255851832831,0.4668372404820597,0.7874488143862974
28.0,2020-02-19,0.028713874204172155,0.01935660008837707,0.009357274115795084,0.44754039476186686,0.7695081955733372
29.0,2020-02-19,0.029213874204172156,0.019349819778041934,0.009864054426130222,0.4286123627259814,0.7512193607244952
30.0,2020-02-19,0.029713874204172156,0.019343261813477335,0.010370612390694822,0.41007458297789484,0.7326271484001002
1.0,2020-02-20,0.015421287543888822,0.019957867166737225,-0.004536579622848404,0.9846970116217038,1.0045468854787374
2.0,2020-02-20,0.015921287543888822,0.019876774145115593,-0.003955486601226771,0.968659061144555,1.0079423476304739
3.0,2020-02-20,0.016421287543888823,0.019819237730625234,-0.0033979501867364113,0.9519299178239702,1.0102459848539758
4.0,2020-02-20,0.016921287543888823,0.019774609020362394,-0.0028533214764735713,0.9345546716349781,1.0114786659504404
5.0,2020-02-20,0.01742128754388882,0.0197381447090036,-0.0023168571651147815,0.9165795318059542,1.0116516435102285
6.0,2020-02-20,0.01792128754388882,0.01970731457303815,-0.0017860270291493313,0.8980516233878926,1.0107737858918626
7.0,2020-02-20,0.01842128754388882,0.019680608294513246,-0.001259320750624425,0.8790187831031625,1.0088542139508578
8.0,2020-02-20,0.01892128754388882,0.01965705168738197,-0.0007357641434931478,0.8595293556993829,1.0059034703507157
9.0,2020-02-20,0.019421287543888822,0.019635979584250403,-0.0002146920403615811,0.839631992006392,1.0019340963193903
10.0,2020-02-20,0.019921287543888822,0.01961691754828954,0.00030436999559928235,0.819375449857716,0.9969609274027638
11.0,2020-02-20,0.02042128754388882,0.019599515272891613,0.0008217722709972057,0.7988083989929661,0.991001238424913
12.0,2020-02-20,0.02092128754388882,0.019583506731356906,0.0013377808125319135,0.7779792310047908,0.9840747988274036
13.0,2020-02-20,0.02142128754388882,0.01956868513692616,0.0018526024069626598,0.7569358753340387,0.9762038698973678
14.0,2020-02-20,0.02192128754388882,0.01955488656262877,0.00236640098126005,0.7357256222503278,0.96741316142685
15.0,2020-02-20,0.02242128754388882,0.019541978858401258,0.002879308685487563,0.7143949536830496,0.9577297582816886
16.0,2020-02-20,0.02292128754388882,0.019529853934037972,0.0033914336098508496,0.6929893826907124,0.9471830235763116
17.0,2020-02-20,0.023421287543888822,0.01951842225126998,0.0039028652926188408,0.6715533022752914,0.9358044830312918
18.0,2020-02-20,0.023921287543888822,0.019507608807015926,0.004413678736872897,0.6501298441637207,0.9236276938574824
19.0,2020-02-20,0.024421287543888823,0.019497350148138415,0.004923937395750408,0.6287607480916814,0.9106881007705477
20.0,2020-02-20,0.024921287543888823,0.019487592115304528,0.005433695428584295,0.6074862420362563,0.8970228812832652
21.0,2020-02-20,0.025421287543888824,0.019478288112177552,0.005942999431711272,0.5863449337546571,0.8826707821337892
22.0,2020-02-20,0.02592128754388882,0.019469397759663384,0.006451889784225437,0.565373713896915,0.8676719485191713
23.0,2020-02-20,0.02642128754388882,0.019460885836779625,0.006960401707109196,0.5446076708719337,0.852067747675063
24.0,2020-02-20,0.02692128754388882,0.019452721437875572,0.00746856610601325,0.5240800175593974,0.8359005882503782
25.0,2020-02-20,0.027421287543888822,0.019444877295244918,0.007976410248643904,0.5038220298754165,0.8192137368546409
26.0,2020-02-20,0.027921287543888822,0.01943732922964835,0.008483958314240474,0.4838629971181461,0.8020511330961635
27.0,2020-02-20,0.02842128754388882,0.019430055700814172,0.008991231843074647,0.4642301839415389,0.7844572043749384
28.0,2020-02-20,0.02892128754388882,0.01942303743685192,0.0094982501070369,0.4449488037314542,0.7664766816412358
29.0,2020-02-20,0.02942128754388882,0.019416257126516782,0.010005030417372038,0.42604200308902707,0.7481544172768695
30.0,2020-02-20,0.02992128754388882,0.019409699161952183,0.010511588381936637,0.4075308570619396,0.7295352061994047
1.0,2020-02-21,0.01570106875275301,0.01993558598356939,-0.00423451723081638,0.9844215504376557,1.0042434954672645
2.0,2020-02-21,0.01620106875275301,0.01985449296194776,-0.003653424209194747,0.9681171875585323,1.0073336085730527
3.0,2020-02-21,0.016701068752753012,0.0197969565474574,-0.0030958877947043877,0.9511312567369163,1.0093309275670064
4.0,2020-02-21,0.017201068752753013,0.01975232783719456,-0.0025512590844415477,0.9335093733106147,1.0102572853040421
5.0,2020-02-21,0.01770106875275301,0.019715863525835767,-0.002014794773082758,0.915298219585469,1.0101248871629216
6.0,2020-02-21,0.01820106875275301,0.019685033389870318,-0.0014839646371173076,0.8965453402179121,1.008943544448752
7.0,2020-02-21,0.01870106875275301,0.019658327111345412,-0.0009572583585924013,0.8772989372205862,1.0067233091569237
8.0,2020-02-21,0.01920106875275301,0.019634770504214135,-0.0004337017514611241,0.8576076658149913,1.0034756400897569
9.0,2020-02-21,0.01970106875275301,0.01961369840108257,8.737035167044258e-05,0.8375204323248037,0.999213975913871
10.0,2020-02-21,0.020201068752753012,0.019594636365121706,0.000606432387631306,0.817086195264365,0.9939540270217234
11.0,2020-02-21,0.02070106875275301,0.01957723408972378,0.0011238346630292294,0.7963537707294134,0.9877139165685451
12.0,2020-02-21,0.02120106875275301,0.019561225548189072,0.0016398432045639372,0.7753716431420224,0.9805142319538823
13.0,2020-02-21,0.02170106875275301,0.019546403953758326,0.0021546647989946835,0.7541877823395923,0.9723780183230667
14.0,2020-02-21,0.02220106875275301,0.019532605379460936,0.0026684633732920737,0.7328494679293167,0.9633307316795447
15.0,2020-02-21,0.02270106875275301,0.019519697675233424,0.0031813710775195868,0.7114031217556023,0.9534001621243662
16.0,2020-02-21,0.02320106875275301,0.019507572750870138,0.0036934960018828733,0.6898941492492283,0.9426163339501606
17.0,2020-02-21,0.02370106875275301,0.019496141068102147,0.0042049276846508644,0.6683667903444458,0.9310113871920895
18.0,2020-02-21,0.024201068752753012,0.01948532762384809,0.0047157411289049204,0.6468639805645513,0.9186194440008474
19.0,2020-02-21,0.024701068752753012,0.01947506896497058,0.005225999787782432,0.6254272227885858,0.9054764624589443
20.0,2020-02-21,0.025201068752753013,0.019465310932136694,0.005735757820616319,0.6040964701225494,0.8916200800015097
21.0,2020-02-21,0.025701068752753013,0.019456006929009718,0.0062450618237432955,0.5829100202087156,0.8770894483103129
22.0,2020-02-21,0.02620106875275301,0.01944711657649555,0.006753952176257461,0.5619044212170845,0.8619250613575656
23.0,2020-02-21,0.02670106875275301,0.01943860465361179,0.007262464099141219,0.541114389674523,0.8461685781445598
24.0,2020-02-21,0.02720106875275301,0.019430440254707738,0.007770628498045273,0.5205727402004426,0.8298626415849958
25.0,2020-02-21,0.02770106875275301,0.019422596112077084,0.008278472640675928,0.5003103271336612,0.8130506949088532
26.0,2020-02-21,0.028201068752753012,0.019415048046480515,0.008786020706272497,0.4803559979540504,0.7957767969002213
27.0,2020-02-21,0.02870106875275301,0.019407774517646338,0.00929329423510667,0.4607365583252765,0.7780854372255277
28.0,2020-02-21,0.02920106875275301,0.019400756253684086,0.009800312499068924,0.44147674851193675,0.7600213530531146
29.0,2020-02-21,0.02970106875275301,0.01939397594334895,0.010307092809404061,0.4225992308561671,0.7416293481086614
30.0,2020-02-21,0.03020106875275301,0.01938741797878435,0.010813650773968661,0.40412458793574996,0.7229541152520031
1.0,2020-02-22,0.015795988277612145,0.01984507148580844,-0.0040490832081962955,0.9843281140463661,1.0040572918209891
2.0,2020-02-22,0.016295988277612146,0.01976397846418681,-0.0034679901865746626,0.9679334185554486,1.0069600899940703
3.0,2020-02-22,0.016795988277612146,0.01970644204969645,-0.002910453772084303,0.9508604525147539,1.0087695908357144
4.0,2020-02-22,0.017295988277612147,0.01966181333943361,-0.002365825061821463,0.9331550075226713,1.0095082188540145
5.0,2020-02-22,0.017795988277612144,0.019625349028074817,-0.0018293607504626733,0.9148639242908411,1.0091887635970025
6.0,2020-02-22,0.018295988277612144,0.019594518892109367,-0.001298530614497223,0.8960348876412083,1.007821613936489
7.0,2020-02-22,0.018795988277612145,0.01956781261358446,-0.0007718243359723168,0.8767162212429943,1.0054173916354965
8.0,2020-02-22,0.019295988277612145,0.019544256006453185,-0.00024826772884103954,0.8569566833128336,1.0019881155168715
9.0,2020-02-22,0.019795988277612146,0.01952318390332162,0.00027280437429052715,0.8368052644701005,0.9975477722662981
10.0,2020-02-22,0.020295988277612146,0.019504121867360755,0.0007918664102513906,0.8163109888994329,0.9921126059246853
11.0,2020-02-22,0.020795988277612143,0.01948671959196283,0.001309268685649314,0.7955227199242126,0.9857012565402112
12.0,2020-02-22,0.021295988277612143,0.01947071105042812,0.0018252772271840217,0.7744889710388783,0.9783348093086152
13.0,2020-02-22,0.021795988277612144,0.019455889455997376,0.002340098821614768,0.7532577233851007,0.9700367858171113
14.0,2020-02-22,0.022295988277612144,0.019442090881699986,0.0028538973959121583,0.7318762505877799,0.9608330950123584
15.0,2020-02-22,0.022795988277612145,0.019429183177472473,0.0033668051001396714,0.7103909517922752,0.9507519544318519
16.0,2020-02-22,0.023295988277612145,0.019417058253109187,0.003878930024502958,0.6888471936650762,0.939823788444772
17.0,2020-02-22,0.023795988277612146,0.019405626570341197,0.004390361707270949,0.6672891620370835,0.9280811081201811
18.0,2020-02-22,0.024295988277612146,0.01939481312608714,0.004901175151525005,0.6457597237826308,0.9155583761003541
19.0,2020-02-22,0.024795988277612147,0.01938455446720963,0.005411433810402516,0.6243002994392038,0.9022918591107993
20.0,2020-02-22,0.025295988277612147,0.019374796434375743,0.005921191843236404,0.6029507469833351,0.8883194702763572
21.0,2020-02-22,0.025795988277612147,0.019365492431248767,0.00643049584636338,0.5817492570882025,0.873680603118141
22.0,2020-02-22,0.026295988277612144,0.0193566020787346,0.006939386198877545,0.5607322600988589,0.8584159589119778
23.0,2020-02-22,0.026795988277612145,0.01934809015585084,0.007447898121761304,0.5399343448725342,0.8425673689555538
24.0,2020-02-22,0.027295988277612145,0.019339925756946787,0.007956062520665358,0.5193881895448392,0.8261776131944224
25.0,2020-02-22,0.027795988277612146,0.019332081614316134,0.008463906663296012,0.4991245041986441,0.8092902365812101
26.0,2020-02-22,0.028295988277612146,0.019324533548719564,0.008971454728892582,0.4791719853315801,0.7919493644781994
27.0,2020-02-22,0.028795988277612143,0.019317260019885388,0.009478728257726755,0.4595572819410821,0.7741995183548203
28.0,2020-02-22,0.029295988277612144,0.019310241755923135,0.009985746521689008,0.44030497297322474,0.7560854329745362
29.0,2020-02-22,0.029795988277612144,0.019303461445587998,0.010492526832024146,0.42143755581374664,0.7376518762076819
30.0,2020-02-22,0.030295988277612144,0.0192969034810234,0.010999084796588746,0.4029754454370354,0.7189434725465026
1.0,2020-02-23,0.01561877754505455,0.0197695422852668,-0.00415076474021225,0.984502563009191,1.0041593910953706
2.0,2020-02-23,0.01611877754505455,0.01968844926364517,-0.0035696717185906175,0.9682765357362422,1.0071648893069314
3.0,2020-02-23,0.01661877754505455,0.01963091284915481,-0.003012135304100258,0.9513660949427929,1.0090773574869465
4.0,2020-02-23,0.017118777545054552,0.01958628413889197,-0.002467506593837418,0.9338167023437046,1.0099188957339649
5.0,2020-02-23,0.01761877754505455,0.019549819827533177,-0.0019310422824786282,0.9156749020537626,1.0097019733437105
6.0,2020-02-23,0.01811877754505455,0.019518989691567727,-0.001400212146513178,0.896988116311473,1.008436662608909
7.0,2020-02-23,0.01861877754505455,0.01949228341304282,-0.0008735058679882717,0.8778044407247318,1.0061332730418655
8.0,2020-02-23,0.01911877754505455,0.019468726805911545,-0.00034994926085699443,0.8581724402628901,1.0028035166100182
9.0,2020-02-23,0.01961877754505455,0.01944765470277998,0.00017112284227457225,0.8381409471902027,0.9984610797735268
10.0,2020-02-23,0.02011877754505455,0.019428592666819115,0.0006901848782354357,0.8177588620972558,0.9931219142748481
11.0,2020-02-23,0.020618777545054548,0.01941119039142119,0.001207587153633359,0.7970749591402618,0.9868043770962681
12.0,2020-02-23,0.02111877754505455,0.01939518184988648,0.0017235956951680668,0.7761376965436804,0.9795292808814348
13.0,2020-02-23,0.02161877754505455,0.019380360255455736,0.002238417289598813,0.7549950333601256,0.971319886414322
14.0,2020-02-23,0.02211877754505455,0.019366561681158346,0.0027522158638962034,0.7336942534136811,0.9622018547599039
15.0,2020-02-23,0.02261877754505455,0.019353653976930833,0.0032651235681237165,0.7122817972793061,0.9522031695932848
16.0,2020-02-23,0.02311877754505455,0.019341529052567547,0.003777248492487003,0.6908031030727916,0.9413540364530885
17.0,2020-02-23,0.02361877754505455,0.019330097369799557,0.004288680175254994,0.669302456743523,0.9296867635285854
18.0,2020-02-23,0.02411877754505455,0.0193192839255455,0.00479949361950905,0.647822852476972,0.917235627351404
19.0,2020-02-23,0.02461877754505455,0.01930902526666799,0.005309752278386561,0.6264058637262163,0.9040367260177544
20.0,2020-02-23,0.025118777545054552,0.019299267233834103,0.005819510311220449,0.6050915253027178,0.8901278221061215
21.0,2020-02-23,0.025618777545054552,0.019289963230707127,0.006328814314347425,0.5839182268669076,0.8755481771618971
